id_cliente,nome,estado,cidade,regiao,segmento,porte,data_cadastro
1055,Fernanda Costa,MS,Corumbá,Centro-Oeste,B2C,Pequeno,2024-05-14
1056,Mariana Ribeiro,RJ,Niterói,Sudeste,B2C,Grande,2023-04-25
1057,Camila Oliveira,RS,Pelotas,Sul,B2C,Grande,2024-07-01
1058,Carlos Carvalho,GO,Goiânia,Centro-Oeste,B2C,Pequeno,2023-09-10
1059,Beatriz Almeida,BA,Salvador,Nordeste,B2C,Pequeno,2023-02-13
1060,Beatriz Silva,SP,Ribeirão Preto,Sudeste,B2B,Médio,2023-04-02
1061,Mateus Silva,CE,Crato,Nordeste,B2C,Médio,2023-07-30
1062,João Costa,MS,Dourados,Centro-Oeste,B2B,Médio,2024-08-30
1063,Aline Ribeiro,ES,Cariacica,Sudeste,B2C,Pequeno,2023-07-30
1064,Patrícia Oliveira,MT,Rondonópolis,Centro-Oeste,B2B,Grande,2025-11-13
1065,Amanda Ribeiro,PE,Olinda,Nordeste,B2C,Grande,2025-04-30
1066,João Costa,SC,Florianópolis,Sul,B2B,Médio,2023-10-18
1067,Amanda Costa,MG,Juiz de Fora,Sudeste,B2C,Pequeno,2023-01-03
1068,Bruno Almeida,SP,Santos,Sudeste,B2B,Grande,2024-04-04
1069,Amanda Pereira,PR,Foz do Iguaçu,Sul,B2B,Médio,2023-02-19
1070,Larissa Costa,PA,Marabá,Norte,B2B,Grande,2024-04-09
1071,Beatriz Ribeiro,RS,Caxias do Sul,Sul,B2B,Grande,2025-05-24
1072,Renata Gomes,SC,Chapecó,Sul,B2B,Pequeno,2025-02-28
1073,Larissa Pereira,CE,Sobral,Nordeste,B2B,Pequeno,2023-10-29
1074,Aline Silva,SP,São Paulo,Sudeste,B2C,Grande,2024-12-24
1075,Camila Costa,SC,Chapecó,Sul,B2B,Médio,2024-08-10
1076,Pedro Almeida,SP,São Paulo,Sudeste,B2C,Pequeno,2024-04-07
1077,Larissa Pereira,ES,Vila Velha,Sudeste,B2C,Grande,2025-02-26
1078,Lucas Carvalho,RS,Porto Alegre,Sul,B2C,Pequeno,2023-08-19
1079,Aline Pereira,CE,Sobral,Nordeste,B2C,Pequeno,2025-10-04
1080,Larissa Carvalho,PR,Curitiba,Sul,B2C,Pequeno,2023-12-14
1081,André Silva,RJ,Campos dos Goytacazes,Sudeste,B2B,Grande,2023-08-14
1082,Larissa Gomes,BA,Feira de Santana,Nordeste,B2B,Médio,2024-04-04
1083,Bruno Ribeiro,PR,Foz do Iguaçu,Sul,B2B,Médio,2023-07-28
1084,Amanda Almeida,RJ,Petrópolis,Sudeste,B2C,Médio,2024-07-31
1085,João Santos,PA,Belém,Norte,B2B,Pequeno,2025-01-01
1086,Mateus Carvalho,MT,Rondonópolis,Centro-Oeste,B2B,Grande,2023-06-06
1087,Pedro Santos,DF,Brasília,Centro-Oeste,B2B,Pequeno,2024-11-14
1088,Lucas Gomes,DF,Brasília,Centro-Oeste,B2B,Médio,2023-08-31
1089,Mariana Almeida,DF,Brasília,Centro-Oeste,B2B,Médio,2025-01-08
1090,João Almeida,MG,Juiz de Fora,Sudeste,B2C,Grande,2023-06-23
1091,Carlos Almeida,MS,Dourados,Centro-Oeste,B2B,Pequeno,2023-03-30
1092,Beatriz Carvalho,GO,Goiânia,Centro-Oeste,B2C,Médio,2023-11-06
1093,Aline Silva,PE,Recife,Nordeste,B2C,Grande,2023-12-31
1094,João Ribeiro,pe,Petrolina,Nordeste,B2C,Pequeno,2025-05-27
1095,Carlos Ribeiro,MS,Campo Grande,Centro-Oeste,B2C,Pequeno,2025-12-22
1096,Mariana Gomes,DF,Brasília,Centro-Oeste,B2C,Médio,2024-11-16
1097,Beatriz Almeida,ba,Feira de Santana,Nordeste,B2B,Médio,2024-01-07
1098,Mariana Oliveira,CE,Crato,Nordeste,B2B,Pequeno,2025-05-20
1099,Patrícia Ribeiro,RS,Pelotas,Sul,B2B,Pequeno,2023-11-04
1100,Mariana Ribeiro,CE,Fortaleza,Nordeste,B2C,Médio,2024-09-09
1101,Camila Pereira,RS,Pelotas,Sul,B2B,Pequeno,2024-08-10
1102,Amanda Gomes,CE,Crato,Nordeste,B2B,Médio,2024-12-14
1103,Carlos Santos,GO,Anápolis,Centro-Oeste,B2C,Pequeno,2023-08-01
1104,Felipe Ribeiro,MG,Contagem,Sudeste,B2C,Médio,2024-07-09
1105,Thiago Santos,MG,Juiz de Fora,Sudeste,B2C,Grande,2025-10-19
1106,Thiago Pereira,Df,Brasília,Centro-Oeste,B2C,Médio,2025-01-25
1107,Carlos Gomes,PA,Marabá,Norte,B2B,Médio,2024-06-27
1108,Mariana Gomes,RJ,Rio de Janeiro,Sudeste,B2C,Grande,2023-06-06
1109,Camila Ribeiro,PA,Marabá,Norte,B2C,Pequeno,2023-01-05
1110,Felipe Pereira,SC,Blumenau,Sul,B2B,Grande,2023-11-01
1111,Pedro Carvalho,MG,Juiz de Fora,Sudeste,B2B,Médio,2023-10-28
1112,Renata Almeida,MG,Juiz de Fora,Sudeste,B2C,Pequeno,2024-10-17
1113,Fernanda Costa,PR,Foz do Iguaçu,Sul,B2B,Grande,2023-10-30
1114,João Pereira,PR,Curitiba,Sul,B2C,Pequeno,2025-03-10
1115,Mateus Pereira,RJ,Niterói,Sudeste,B2C,Pequeno,2025-07-03
1116,Rafael Costa,ES,Cariacica,Sudeste,B2B,Grande,2025-09-06
1117,Patrícia Pereira,SC,Chapecó,Sul,B2B,Pequeno,2023-05-18
1118,Aline Santos,PA,Ananindeua,Norte,B2C,Grande,2023-08-20
1119,Carlos Ribeiro,BA,Vitória da Conquista,Nordeste,B2C,Médio,2025-05-25
1120,Felipe Ribeiro,PR,Londrina,Sul,B2C,Pequeno,2024-07-24
1121,Felipe Oliveira,BA,Ilhéus,Nordeste,B2B,Médio,2023-10-24
1122,Pedro Carvalho,SP,Ribeirão Preto,Sudeste,B2C,Médio,2023-07-05
1123,Larissa Santos,PR,Londrina,Sul,B2C,Pequeno,2024-10-23
1124,André Silva,GO,Goiânia,Centro-Oeste,B2C,Grande,2023-09-19
1125,Beatriz Santos,ES,Vila Velha,Sudeste,B2C,Pequeno,2024-01-08
1126,André Silva,SC,Joinville,Sul,B2C,Médio,2025-02-27
1127,  Pedro Almeida ,MT,Rondonópolis,Centro-Oeste,B2B,Médio,2024-12-23
1128,Mariana Gomes,RJ,Campos dos Goytacazes,Sudeste,B2C,Grande,2024-10-15
1129,Pedro Oliveira,SP,Santos,Sudeste,B2C,Pequeno,2025-10-09
1130,Lucas Ribeiro,MT,Cuiabá,Centro-Oeste,B2C,Médio,2025-05-18
1131,Bruno Almeida,SC,Chapecó,Sul,B2C,Médio,2025-09-12
1132,Aline Gomes,PA,Belém,Norte,B2B,Médio,2025-04-27
1133,Carlos Pereira,DF,Brasília,Centro-Oeste,B2B,Grande,2024-11-13
1134,Mariana Pereira,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2023-10-11
1135,Mateus Souza,SC,Blumenau,Sul,B2C,Médio,2024-05-18
1136,Larissa Santos,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2025-02-23
1137,Renata Silva,MS,Dourados,Centro-Oeste,B2B,Pequeno,2025-05-07
1138,Bruno Almeida,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2025-10-15
1139,Bruno Silva,BA,Feira de Santana,Nordeste,B2B,Médio,2025-12-29
1140,Fernanda Gomes,MS,Dourados,Centro-Oeste,B2C,Pequeno,2025-10-05
1141,Bruno Pereira,CE, JUAZEIRO DO NORTE ,Nordeste,B2C,Grande,2025-12-26
1142,Mateus Silva,MT,Sinop,Centro-Oeste,B2B,Grande,2024-04-16
1143,Thiago Carvalho,DF,Brasília,Centro-Oeste,B2B,Grande,2025-02-26
1144,Amanda Souza,MS,Corumbá,Centro-Oeste,B2B,Grande,2023-06-21
1145,Mariana Pereira,PA,Belém,Norte,B2C,Grande,2025-05-13
1146,Patrícia Ribeiro,SP,Santos,Sudeste,B2C,Grande,2025-12-15
1147,Beatriz Gomes,SC,Blumenau,Sul,B2C,Grande,2024-03-25
1148,João Ribeiro,RS,Santa Maria,Sul,B2B,Grande,2023-06-28
1149,Patrícia Pereira,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2024-04-26
1150,Carlos Souza,CE,Juazeiro do Norte,Nordeste,B2C,Grande,2025-01-10
1151,Mariana Oliveira,SP,São Paulo,Sudeste,B2B,Grande,2023-01-06
1152,Patrícia Pereira,MG,Belo Horizonte,Sudeste,B2C,Grande,2024-02-21
1153,Bruno Silva,PA,Santarém,Norte,B2B,Médio,2023-02-05
1154,Mariana Pereira,RS,Pelotas,Sul,B2B,Pequeno,2025-01-12
1155,Larissa Santos,MS,Três Lagoas,Centro-Oeste,B2B,Pequeno,2025-08-28
1156,Bruno Carvalho,MS,Corumbá,Centro-Oeste,B2B,Pequeno,2023-10-01
1157,Fernanda Almeida,MS,Campo Grande,Centro-Oeste,B2C,Grande,2023-08-14
1158,Beatriz Costa,CE,Sobral,Nordeste,B2B,Grande,2023-05-03
1159,Rafael Almeida,BA,Ilhéus,Nordeste,B2C,Médio,2024-12-16
1160,Pedro Oliveira,MT,Várzea Grande,Centro-Oeste,B2C,Pequeno,2025-01-09
1161,João Gomes,SC,Chapecó,Sul,B2C,Grande,2023-10-13
1162,Mariana Santos,ES,Vila Velha,Sudeste,B2B,Pequeno,2024-08-26
1163,Lucas Pereira,PE,Recife,Nordeste,B2C,Médio,2025-07-31
1164,Fernanda Santos,MT,Cuiabá,Centro-Oeste,B2C,Médio,2023-10-23
1165,Patrícia Pereira,CE,Sobral,Nordeste,B2C,Médio,2025-05-12
1166,Mariana Pereira,RJ,Campos dos Goytacazes,Sudeste,B2B,Pequeno,2024-05-11
1167,Larissa Carvalho,PA,Belém,Norte,B2B,Grande,2024-03-07
1168,Lucas Pereira,SC,Blumenau,Sul,B2C,Grande,2024-04-04
1169,Camila Santos,MT,Sinop,Centro-Oeste,B2B,Médio,2023-04-25
1170,Mateus Souza,DF,Brasília,Centro-Oeste,B2C,Grande,2023-10-10
1171,Patrícia Pereira,CE,Sobral,Nordeste,B2C,Médio,2023-08-29
1172,Bruno Almeida,MG,Contagem,Sudeste,B2B,Pequeno,2023-10-21
1173,Beatriz Pereira,PE,Recife,Nordeste,B2C,Médio,2025-02-12
1174,Pedro Pereira,MG,Juiz de Fora,Sudeste,B2B,Pequeno,2023-02-23
1175,Camila Carvalho,MS,Campo Grande,Centro-Oeste,B2B,Médio,2025-05-19
1176,André Santos,PE,Caruaru,Nordeste,B2C,Grande,2025-01-31
1177,João Gomes,MT,Várzea Grande,Centro-Oeste,B2B,Grande,2023-04-21
1178,João Gomes,DF,Brasília,Centro-Oeste,B2B,Médio,2023-08-06
1179,Amanda Costa,MS,Dourados,Centro-Oeste,B2C,Grande,2023-06-01
1180,Juliana Ribeiro,ES,Serra,Sudeste,B2C,Grande,2025-09-03
1181,Aline Ribeiro,PA,Ananindeua,Norte,B2B,Grande,2023-11-20
1182,Carlos Santos,RJ,Niterói,Sudeste,B2B,Pequeno,2023-03-03
1183,Amanda Souza,SC,Blumenau,Sul,B2C,Grande,2023-10-28
1184,Beatriz Gomes,BA,Feira de Santana,Nordeste,B2B,Pequeno,2025-01-18
1185,Beatriz Costa,MG,Belo Horizonte,Sudeste,B2B,Médio,2023-10-17
1186,Rafael Carvalho,MG,Juiz de Fora,Sudeste,B2B,Grande,2023-06-11
1187,Pedro Silva,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2024-05-16
1188,Renata Ribeiro,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Grande,2023-06-07
1189,Carlos Carvalho,PE,Caruaru,Nordeste,B2B,Médio,2023-01-26
1190,Renata Oliveira,PR,Curitiba,Sul,B2B,Pequeno,2025-05-02
1191,Bruno Costa,ES,Serra,Sudeste,B2C,Pequeno,2023-11-03
1192,Beatriz Gomes,SC,Blumenau,Sul,B2C,Grande,2024-01-09
1193,Pedro Santos,PE,Recife,Nordeste,B2C,Médio,2025-08-20
1194,Larissa Gomes,GO,Anápolis,Centro-Oeste,B2C,Médio,2023-10-14
1195,Rafael Ribeiro,SP,Campinas,Sudeste,B2C,Médio,2025-12-16
1196,Patrícia Silva,PE,Recife,Nordeste,B2B,Médio,2024-09-05
1197,Patrícia Oliveira,BA,Feira de Santana,Nordeste,B2B,Médio,2025-08-20
1198,Beatriz Almeida,SC,Blumenau,Sul,B2B,Pequeno,2025-04-22
1199,Patrícia Carvalho,MT,Rondonópolis,Centro-Oeste,B2B,Pequeno,2024-11-21
1200,Mateus Ribeiro,ES,Serra,Sudeste,B2C,Pequeno,2025-06-28
1201,Patrícia Pereira,GO,Rio Verde,Centro-Oeste,B2B,Grande,2023-01-28
1202,Lucas Almeida,SP,Santos,Sudeste,B2B,Médio,2024-08-10
1203,Felipe Silva,PA,Belém,Norte,B2C,Grande,2023-08-16
1204,Carlos Carvalho,RS,Pelotas,Sul,B2B,Médio,2023-11-16
1205,Rafael Silva,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2023-05-03
1206,Juliana Costa,RS,Porto Alegre,Sul,B2C,Grande,2023-03-07
1207,Rafael Ribeiro,SC,Joinville,Sul,B2B,Pequeno,2023-12-22
1208,Mateus Souza,MG,Juiz de Fora,Sudeste,B2B,Médio,2025-10-27
1209,Aline Silva,GO,Rio Verde,Centro-Oeste,B2B,Médio,2023-11-25
1210,Thiago Almeida,PA,Ananindeua,Norte,B2B,Médio,2023-01-23
1211,Bruno Oliveira,RJ,Campos dos Goytacazes,Sudeste,B2B,Pequeno,2025-03-22
1212,Juliana Costa,MS,Três Lagoas,Centro-Oeste,B2C,Médio,2025-05-17
1213,Fernanda Gomes,RS,Caxias do Sul,Sul,B2C,Pequeno,2025-07-19
1214,Fernanda Almeida,MS,Campo Grande,Centro-Oeste,B2C,Grande,2024-06-12
1215,Rafael Ribeiro,BA,Feira de Santana,Nordeste,B2C,Médio,2025-10-24
1216,João Costa,RJ,Niterói,Sudeste,B2C,Médio,2024-09-18
1217,Pedro Oliveira,MS,Dourados,Centro-Oeste,B2C,Médio,2024-04-10
1218,Renata Almeida,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2025-05-17
1219,Beatriz Oliveira,CE,Fortaleza,Nordeste,B2C,Médio,2023-11-18
1220,André Silva,SP,Ribeirão Preto,Sudeste,B2C,Pequeno,2024-07-10
1221,Lucas Pereira,ES,Cariacica,Sudeste,B2B,Pequeno,2023-07-08
1222,Patrícia Ribeiro,MG,Belo Horizonte,Sudeste,B2B,Médio,2025-12-04
1223,Juliana Ribeiro,SC,Florianópolis,Sul ,B2C,Médio,2025-02-12
1224,Fernanda Santos,GO,Anápolis,Centro-Oeste,B2B,Grande,2023-09-14
1225,André Gomes,PR,Curitiba,Sul,B2C,Grande,2024-03-09
1226,Camila Oliveira,BA,Ilhéus,Nordeste,B2B,Grande,2025-03-31
1227,Felipe Santos,RS,Pelotas,Sul,B2C,Médio,2023-04-25
1228,Pedro Silva,SC,Blumenau,Sul,B2B,Grande,2024-03-24
1229,Juliana Carvalho,RJ,Petrópolis,Sudeste,B2B,Grande,2025-03-14
1230,Lucas Santos,DF,Brasília,Centro-Oeste,B2C,Pequeno,2024-01-12
1231,Carlos Souza,CE,Crato,Nordeste,B2C,Grande,2023-06-08
1232,Pedro Carvalho,DF,Brasília,Centro-Oeste,B2C,Pequeno,2025-08-17
1233,Mateus Gomes,PA,Santarém,Norte,B2C,Pequeno,2025-09-04
1234,Amanda Silva,BA,Vitória da Conquista,Nordeste,B2C,Grande,2024-10-03
1235,André Silva,PR,Curitiba,Sul,B2B,Pequeno,2025-04-09
1236,Fernanda Gomes,GO,Goiânia,Centro-Oeste,B2C,Médio,2025-02-18
1237,André Ribeiro,SP,Campinas,Sudeste,B2C,Médio,2023-12-04
1238,Carlos Silva,PR,Londrina,Sul,B2B,Grande,2023-04-22
1239,João Ribeiro,BA,Feira de Santana,Nordeste,B2B,Médio,2025-01-30
1240,Thiago Santos,PR,Londrina,Sul,B2C,Pequeno,2025-05-18
1241,Larissa Costa,BA,Vitória da Conquista,Nordeste,B2B,Médio,2024-02-03
1242,Larissa Carvalho,BA,Feira de Santana,Nordeste,B2B,Grande,2024-07-06
1243,Mariana Santos,PE,Olinda,Nordeste,B2C,Grande,2023-08-11
1244,Thiago Oliveira,RS,Caxias do Sul,Sul,B2B,Pequeno,2023-08-02
1245,Beatriz Santos,MT,Cuiabá,Centro-Oeste,B2B,Grande,2023-06-09
1246,Juliana Pereira,DF,Brasília,Centro-Oeste,B2C,Médio,2025-01-12
1247,Felipe Silva,MT,Cuiabá,Centro-Oeste,B2C,Grande,2024-11-18
1248,Renata Carvalho,MT,Cuiabá,Centro-Oeste,B2B,Pequeno,2023-02-27
1249,Bruno Almeida,MT,Cuiabá,Centro-Oeste,B2B,Grande,2024-05-05
1250,Renata Gomes,MS,Corumbá,Centro-Oeste,B2C,Médio,2024-07-31
1251,Mateus Costa,CE,Crato,Nordeste,B2B,Pequeno,2023-11-30
1252,Fernanda Ribeiro,PE,Recife,Nordeste,B2B,Médio,2023-08-07
1253,Mariana Almeida,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2023-05-14
1254,Juliana Oliveira,PE,Recife,Nordeste,B2C,Grande,2024-03-09
1255,Thiago Almeida,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2023-01-23
1256,Bruno Ribeiro,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2024-09-25
1257,Aline Santos,MS,Corumbá,Centro-Oeste,B2C,Grande,2024-01-20
1258,André Pereira,CE,Fortaleza,Nordeste,B2B,Médio,2024-02-18
1259,João Gomes,PR,Maringá,Sul,B2B,Grande,2023-03-08
1260,Mateus Ribeiro,RS,Porto Alegre,Sull,B2C,Pequeno,2024-05-07
1261,Juliana Almeida,CE,Fortaleza,Nordeste,B2C,Grande,2024-07-05
1262,Renata Ribeiro,MS,Três Lagoas,Centro-Oeste,B2C,Pequeno,2023-06-24
1263,João Almeida,BA,Salvador,Nordeste,B2C,Grande,2023-04-02
1264,André Pereira,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2025-09-17
1265,Carlos Costa,RS,Porto Alegre,Sul,B2B,Médio,2023-04-04
1266,Rafael Gomes,ES,Vila Velha,Sudeste,B2C,Pequeno,2023-04-09
1267,Camila Souza,DF,Brasília,Centro-Oeste,B2C,Médio,2024-10-06
1268,Renata Santos,RS,Caxias do Sul,Sul,B2B,Pequeno,2023-07-10
1269,Mateus Pereira,MS,Três Lagoas,Centro-Oeste,B2C,Grande,2024-09-24
1270,Fernanda Carvalho,BA,Salvador,Nordeste,B2B,Pequeno,2023-01-18
1271,Amanda Silva,BA,Salvador,Nordeste,B2C,Médio,2024-12-31
1272,Rafael Santos,SP,Campinas,Sudeste,B2B,Médio,2024-08-01
1273,Larissa Ribeiro,MT,Rondonópolis,Centro-Oeste,B2C,Médio,2025-03-26
1274,Carlos Gomes,CE,Sobral,Nordeste,B2C,Pequeno,2025-10-21
1275,Carlos Costa,BA,Vitória da Conquista,Nordeste,B2B,Médio,2024-02-04
1276,Thiago Silva,MG,Uberlândia,Sudeste,B2C,Médio,2024-10-06
1277,Carlos Santos,MT,Várzea Grande,Centro-Oeste,B2B,Médio,2025-03-11
1278,Pedro Gomes,GO,Goiânia,Centro-Oeste,B2B,Grande,2024-12-29
1279,André Carvalho,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2023-09-23
1280,Carlos Almeida,MS,Campo Grande,Centro-Oeste,B2B,Pequeno,2023-07-19
1281,André Ribeiro,DF,Brasília,Centro-Oeste,B2B,Pequeno,2024-11-09
1282,Mariana Pereira,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2025-04-14
1283,Fernanda Gomes,SC,Blumenau,Sul,B2C,Grande,2025-10-28
1284,Renata Costa,MG,Uberlândia,Sudeste,B2B,Médio,2023-07-26
1285,Thiago Pereira,PA,Belém,Norte,B2C,Médio,2025-10-25
1286,Camila Ribeiro,ES,Vitória,Sudeste,B2B,Grande,2023-11-04
1287,Aline Gomes,PR,Londrina,Sul,B2C,Grande,2023-02-18
1288,Pedro Gomes,BA,Ilhéus,Nordeste,B2C,Grande,2025-02-21
1289,Mariana Santos,SC,Blumenau,Sul,B2C,Pequeno,2025-09-03
1290,Camila Costa,BA,Feira de Santana,Nordeste,B2C,Pequeno,2023-03-18
1291,Juliana Silva,RS,Santa Maria,Sul,B2B,Médio,2024-08-17
1292,Larissa Santos,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2023-11-27
1293,João Silva,RS,Caxias do Sul,Sul,B2C,Grande,2023-11-07
1294,Felipe Ribeiro,SP,Santos,Sudeste,B2C,Grande,2025-08-06
1295,Larissa Carvalho,RS,Santa Maria,Sul,B2B,Pequeno,2023-06-11
1296,Juliana Pereira,SP,Ribeirão Preto,Sudeste,B2C,Médio,2023-07-11
1297,João Santos,ES,Vila Velha,Sudeste,B2B,Médio,2024-04-19
1298,Mariana Santos,MS,Dourados,Centro-Oeste,B2B,Pequeno,2024-03-17
1299,Fernanda Carvalho,SP,Ribeirão Preto,Sudeste,B2B,Médio,2023-10-16
1300,André Gomes,SC,Florianópolis,Sul,B2C,Médio,2023-11-26
1301,Renata Costa,MT,Rondonópolis,Centro-Oeste,B2B,Médio,2025-10-24
1302,Felipe Gomes,BA,Salvador,Nordeste,B2C,Grande,2025-11-23
1303,Aline Gomes,PR,Foz do Iguaçu,Sul,B2B,Grande,2025-12-07
1304,Bruno Costa,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2024-11-30
1305,Bruno Oliveira,DF,Brasília,Centro-Oeste,B2C,Grande,2025-07-05
1306,Renata Gomes,MS,Corumbá,Centro-Oeste,B2C,Médio,2023-09-26
1307,Bruno Ribeiro,RS,Pelotas,Sul,B2B,Grande,2024-11-25
1308,Mateus Ribeiro,PA,Marabá,Norte,B2B,Pequeno,2024-08-18
1309,Mateus Souza,DF,Brasília,Centro-Oeste,B2C,Grande,2025-01-07
1310,Mateus Silva,MG,Belo Horizonte,Sudeste,B2C,Médio,2025-06-01
1311,Juliana Oliveira,SP,Santos,Sudeste,B2C,Médio,2023-03-23
1312,André Souza,BA,Ilhéus,Nordeste,B2B,Pequeno,2025-03-04
1313,João Silva,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2024-05-04
1314,Carlos Ribeiro,CE,Crato,Nordeste,B2B,Grande,2024-03-03
1315,Patrícia Costa,SC,Blumenau,Sul,B2B,Grande,2023-06-03
1316,Mateus Carvalho,PR,Foz do Iguaçu,Sul,B2C,Médio,2023-11-09
1317,Amanda Gomes,PE,Caruaru,Nordeste,B2C,Pequeno,2025-10-15
1318,Aline Silva,SC,Chapecó,Sul,B2B,Grande,2023-07-19
1319,Lucas Ribeiro,ES,Vila Velha,Sudeste,B2B,Médio,2023-01-31
1320,Renata Almeida,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2023-10-20
1321,Lucas Silva,PA,Marabá,Norte,B2B,Médio,2024-09-25
1322,Beatriz Pereira,CE,Crato,Nordeste,B2B,Grande,2023-06-28
1323,Renata Pereira,RJ,Niterói,Sudeste,B2B,Grande,2025-10-18
1324,Lucas Ribeiro,RS,Porto Alegre,Sul,B2B,Grande,2023-07-12
1325,Juliana Oliveira,SP,Ribeirão Preto,Sudeste,B2B,Grande,2025-07-20
1326,Pedro Souza,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2024-10-04
1327,Beatriz Oliveira,PR,Londrina,Sul,B2C,Grande,2023-12-14
1328,André Santos,GO,Goiânia,centro-oeste,B2B,Grande,2024-08-28
1329,Amanda Ribeiro,Sp,Ribeirão Preto,Sudeste,B2B,Grande,2023-11-27
1330,Felipe Costa,GO,Goiânia,Centro-Oeste,B2C,Grande,2023-05-20
1331,Felipe Almeida,DF,Brasília,Centro-Oeste,B2C,Médio,2024-07-27
1332,Rafael Costa,MS,Corumbá,Centro-Oeste,B2C,Grande,2025-01-14
1333,Fernanda Gomes,CE,Fortaleza,Nordeste,B2B,Pequeno,2024-12-24
1334,Larissa Santos,BA,Salvador,Nordeste,B2C,Médio,2023-07-02
1335,André Pereira,PE,Olinda,Nordeste,B2B,Grande,2023-05-26
1336,Rafael Silva,MG,Contagem,Sudeste,B2B,Pequeno,2024-01-02
1337,Rafael Almeida,MT,Sinop,Centro-Oeste,B2B,Grande,2025-08-01
1338,Fernanda Almeida,MS,Campo Grande,Centro-Oeste,B2C,Pequeno,2024-06-12
1339,Renata Gomes,SP,Campinas,Sudeste,B2C,Pequeno,2025-08-27
1340,Mateus Silva,PR,Curitiba,Sul,B2C,Pequeno,2024-06-08
1341,Bruno Souza,MT,Rondonópolis,Centro-Oeste,B2C,Pequeno,2025-06-24
1342,Aline Almeida,ES,Vila Velha,Sudeste,B2C,Médio,2023-10-15
1343,Mariana Carvalho,ES,Serra,Sudeste,B2B,Médio,2023-09-11
1344,Pedro Ribeiro,RJ,Niterói,Sudeste,B2B,Pequeno,2025-09-26
1345,Mateus Santos,MT,Sinop,Centro-Oeste,B2B,Grande,2023-03-23
1346,Carlos Carvalho,PR,Curitiba,Sul,B2B,Pequeno,2025-01-14
1347,Aline Pereira,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2024-08-10
1348,Mateus Souza,DF,Brasília,Centro-Oeste,B2C,Grande,2025-04-01
1349,Felipe Ribeiro,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2025-04-17
1350,Larissa Silva,RJ,Petrópolis,Sudeste,B2C,Médio,2023-09-22
1351,Bruno Costa,ES,Serra,Sudeste,B2C,Grande,2025-06-21
1352,Lucas Santos,MG,Contagem,Sudeste,B2B,Pequeno,2025-01-21
1353,Larissa Oliveira,MG,Juiz de Fora,Sudeste,B2B,Pequeno,2025-11-15
1354,Fernanda Souza,SP, RIBEIRÃO PRETO ,Sudeste,B2C,Pequeno,2024-10-04
1355,Thiago Oliveira,CE,Crato,Nordeste,B2C,Pequeno,2025-02-04
1356,Larissa Santos,BA,Ilhéus,Nordeste,B2B,Grande,2023-06-20
1357,Larissa Almeida,ES,Serra,Sudeste,B2B,Grande,2025-04-26
1358,Renata Costa,PA,Santarém,Norte,B2B,Grande,2025-11-02
1359,Fernanda Oliveira,CE,Crato,Nordeste,B2C,Médio,2025-07-10
1360,Rafael Ribeiro,DF,Brasília,Centro-Oeste,B2B,Grande,2024-06-22
1361,Camila Silva,GO,Goiânia,Centro-Oeste,B2B,Pequeno,2023-03-29
1362,Pedro Almeida,PR,Maringá,Sul,B2C,Médio,2023-04-27
1363,André Souza,MT,Sinop,Centro-Oeste,B2C,Pequeno,2024-05-16
1364,Mariana Carvalho,ES,Cariacica,Sudeste,B2C,Pequeno,2023-01-17
1365,Amanda Carvalho,MT,Várzea Grande,Centro-Oeste,B2C,Grande,2023-11-13
1366,Fernanda Costa,MG,Uberlândia,Sudeste,B2C,Grande,2023-08-04
1367,Lucas Pereira,PR,Curitiba,Sul,B2B,Pequeno,2024-08-18
1368,Patrícia Gomes,PR,Curitiba,Sul,B2B,Pequeno,2025-02-08
1369,André Costa,PR,Curitiba,Sul,B2C,Médio,2023-11-21
1370,Renata Almeida,MG,Belo Horizonte,Sudeste,B2C,Grande,2025-03-28
1371,Juliana Oliveira,DF,Brasília,Centro-Oeste,B2C,Médio,2023-05-30
1372,Larissa Almeida,MT,Cuiabá,Centro-Oeste,B2C,Médio,2024-04-01
1373,Rafael Carvalho,SC,Joinville,Sul,B2C,Médio,2025-03-06
1374,Thiago Santos,MT,Sinop,Centro-Oeste,B2B,Pequeno,2025-08-04
1375,Rafael Souza,RS,Pelotas,Sul,B2B,Médio,2023-07-11
